File:val_0.JPEG Class: motor_scooter Failured class: cannon Eps: 0.023395538330078125
File:val_3834.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.057964324951171875
File:val_3938.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.12499618530273438
File:val_4076.JPEG Class: sewing_machine Failured class: power_drill Eps: 0.037250518798828125
File:val_4090.JPEG Class: screen Failured class: monitor Eps: 0.009128570556640625
File:val_4738.JPEG Class: chain_saw Failured class: chain_saw Eps: 0.000728607177734375
File:val_4858.JPEG Class: barrel Failured class: barrel Eps: 0.000225067138671875
File:val_5319.JPEG Class: bearskin Failured class: brown_bear Eps: 0.050205230712890625
File:val_5517.JPEG Class: sewing_machine Failured class: revolver Eps: 0.06892776489257812
File:val_6255.JPEG Class: fire_screen Failured class: bakery Eps: 0.022953033447265625
File:val_6461.JPEG Class: thresher Failured class: tiger Eps: 0.07855606079101562
File:val_6551.JPEG Class: espresso_maker Failured class: espresso_maker Eps: 0.035854339599609375
File:val_6614.JPEG Class: thresher Failured class: projector Eps: 0.001163482666015625
File:val_6650.JPEG Class: thresher Failured class: silky_terrier Eps: 0.06471633911132812
File:val_6936.JPEG Class: sewing_machine Failured class: half_track Eps: 0.044178009033203125
File:val_7762.JPEG Class: sewing_machine Failured class: revolver Eps: 0.000141143798828125
File:val_7823.JPEG Class: sewing_machine Failured class: mousetrap Eps: 0.06822586059570312
File:val_7849.JPEG Class: safe Failured class: safe Eps: 0.002773284912109375
File:val_7883.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.13253402709960938
File:val_7897.JPEG Class: moving_van Failured class: moving_van Eps: 0.003032684326171875
File:val_8395.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.07287216186523438
File:val_8668.JPEG Class: espresso_maker Failured class: espresso_maker Eps: 0.020168304443359375
File:val_8757.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.08344650268554688
File:val_9033.JPEG Class: combination_lock Failured class: combination_lock Eps: 0.10134506225585938
File:val_9167.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.030864715576171875
File:val_9351.JPEG Class: tobacco_shop Failured class: tobacco_shop Eps: 0.027812957763671875
File:val_9366.JPEG Class: safe Failured class: sewing_machine Eps: 0.013278961181640625
File:val_9582.JPEG Class: revolver Failured class: assault_rifle Eps: 0.035907745361328125
File:val_9699.JPEG Class: sewing_machine Failured class: sewing_machine Eps: 0.061214447021484375
File:val_9960.JPEG Class: Band_Aid Failured class: packet Eps: 0.010562896728515625
File:val_7.JPEG Class: whiskey_jug Failured class: whiskey_jug Eps: 0.10917282104492188
File:val_124.JPEG Class: beer_bottle Failured class: pill_bottle Eps: 0.044361114501953125
File:val_871.JPEG Class: whiskey_jug Failured class: whiskey_jug Eps: 0.12464523315429688
File:val_1129.JPEG Class: beer_bottle Failured class: pop_bottle Eps: 0.036334991455078125
File:val_1231.JPEG Class: cello Failured class: cello Eps: 0.000652313232421875
File:val_1968.JPEG Class: ocarina Failured class: ocarina Eps: 0.036602020263671875
File:val_2673.JPEG Class: Windsor_tie Failured class: Windsor_tie Eps: 4.1961669921875e-05
File:val_2754.JPEG Class: Indian_cobra Failured class: Indian_cobra Eps: 0.001186370849609375
File:val_3088.JPEG Class: beer_bottle Failured class: beer_glass Eps: 0.056491851806640625
File:val_3282.JPEG Class: whiskey_jug Failured class: milk_can Eps: 0.026813507080078125
File:val_3462.JPEG Class: lotion Failured class: hair_spray Eps: 0.010669708251953125
File:val_3469.JPEG Class: beer_bottle Failured class: beer_bottle Eps: 0.09608078002929688
File:val_3470.JPEG Class: whiskey_jug Failured class: bearskin Eps: 0.08858108520507812
File:val_3727.JPEG Class: milk_can Failured class: milk_can Eps: 0.000347137451171875
File:val_4301.JPEG Class: whiskey_jug Failured class: beer_bottle Eps: 0.005588531494140625
File:val_4327.JPEG Class: hair_spray Failured class: cocktail_shaker Eps: 0.039600372314453125
File:val_4627.JPEG Class: milk_can Failured class: water_bottle Eps: 0.07098770141601562
File:val_4797.JPEG Class: pop_bottle Failured class: goldfish Eps: 0.024555206298828125
File:val_4802.JPEG Class: Windsor_tie Failured class: Scotch_terrier Eps: 0.026493072509765625
File:val_5140.JPEG Class: thresher Failured class: thresher Eps: 0.001857757568359375
File:val_5477.JPEG Class: whiskey_jug Failured class: beer_bottle Eps: 0.000141143798828125
File:val_5543.JPEG Class: beer_bottle Failured class: oil_filter Eps: 0.000293731689453125
File:val_5949.JPEG Class: whiskey_jug Failured class: whiskey_jug Eps: 0.000148773193359375
File:val_6027.JPEG Class: cocktail_shaker Failured class: lotion Eps: 0.07202529907226562
File:val_6271.JPEG Class: parallel_bars Failured class: horizontal_bar Eps: 0.000263214111328125
File:val_6455.JPEG Class: lotion Failured class: hair_spray Eps: 0.009296417236328125
File:val_6681.JPEG Class: whiskey_jug Failured class: whiskey_jug Eps: 0.013195037841796875
File:val_6703.JPEG Class: punching_bag Failured class: punching_bag Eps: 0.008815765380859375
File:val_6728.JPEG Class: beer_bottle Failured class: prayer_rug Eps: 0.09537124633789062
File:val_6806.JPEG Class: safety_pin Failured class: sidewinder Eps: 0.032093048095703125
File:val_6831.JPEG Class: lotion Failured class: lotion Eps: 0.000606536865234375
